Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F04451,Tomato,Fresh Produce,95.66,0.51,0.34,4.32,High,22,4.8,82.42,Chilled,Refrigerated,Micro_Perforated_PE,43,High,High,Yes
F04452,Ground Coffee,Beverage,1.0,14.78,14.54,4.87,Very_Low,360,25.0,47.38,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F04453,Biscuits,Bakery,5.14,16.29,7.51,6.95,Very_Low,195,24.4,72.64,Ambient,Long_Distance,BOPP_PE,51,Low,Low,No
F04454,Yogurt,Dairy,86.84,3.0,4.21,4.41,Very_Low,19,5.4,79.9,Chilled,Long_Distance,PP_Cup_Foil_Lid,46,Medium,Low,Yes
F04455,Biscuits,Bakery,3.79,19.44,7.79,7.12,Very_Low,187,25.8,64.46,Ambient,Long_Distance,BOPP_PE,59,Low,Low,No
F04456,Coffee Powder,Beverage,6.42,16.28,13.41,5.08,Very_Low,379,23.4,63.51,Ambient,Long_Distance,Metallized_PET_PE,70,Very_Low,Very_Low,No
F04457,Cheese,Dairy,37.36,32.29,25.51,5.22,Very_Low,59,5.2,73.25,Chilled,Normal,PA_PE_Vacuum,91,Low,Very_Low,Yes
F04458,Cheese,Dairy,37.23,30.72,25.64,5.23,Very_Low,58,2.7,80.04,Chilled,Long_Distance,PA_PE_Vacuum,102,Low,Very_Low,Yes
F04459,Fish,Seafood,83.65,5.76,19.23,6.05,Very_Low,1,2.4,88.81,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes
F04460,Biscuits,Bakery,6.08,16.0,6.68,7.07,Very_Low,184,25.3,70.4,Ambient,Normal,BOPP_PE,64,Low,Low,No
F04461,Milk Powder,Dairy,4.98,25.89,27.75,6.53,Very_Low,392,23.3,69.96,Ambient,Normal,Aluminum_Laminate,98,Very_Low,Very_Low,No
F04462,Coffee Powder,Beverage,2.86,14.58,14.59,5.18,Very_Low,379,25.4,61.96,Ambient,Normal,Metallized_PET_PE,78,Very_Low,Very_Low,No
F04463,Butter,Dairy,15.31,79.82,0.59,6.24,Very_Low,124,4.8,73.21,Chilled,Normal,Aluminum_Foil_Laminate,84,Very_Low,Very_Low,No
F04464,Rice,Grain,11.77,0.0,7.11,6.31,Very_Low,385,24.9,75.09,Ambient,Long_Distance,HDPE,90,Low,Low,No
F04465,Carrot,Fresh Produce,93.22,0.0,1.37,5.8,High,34,5.8,85.75,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F04466,Tomato,Fresh Produce,92.37,1.82,1.23,4.12,High,4,3.2,77.13,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes
F04467,Carrot,Fresh Produce,88.68,0.68,1.34,6.15,High,34,4.3,86.63,Chilled,Refrigerated,Micro_Perforated_PE,46,High,High,Yes
F04468,Frozen Peas,Frozen Vegetable,76.36,1.6,5.3,6.13,Low,349,-18.8,80.79,Frozen,Long_Distance,PE_Film,76,Medium,Low,Yes
F04469,Onion,Vegetable,91.21,0.0,1.27,5.69,Low,122,19.0,55.09,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F04470,Carrot,Fresh Produce,84.46,0.43,0.23,5.96,High,26,4.7,95.67,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes
F04471,Fresh Chicken,Meat,70.75,7.93,23.91,5.68,Very_Low,1,3.4,96.09,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes
F04472,Coffee Powder,Beverage,3.97,14.93,14.6,4.97,Very_Low,341,25.0,57.76,Ambient,Normal,Metallized_PET_PE,85,Very_Low,Very_Low,No
F04473,Ground Coffee,Beverage,4.34,14.83,13.05,5.2,Very_Low,347,24.9,49.01,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F04474,Potato Chips,Snacks,0.0,29.44,6.54,6.33,Very_Low,168,24.8,58.91,Ambient,Normal,Metallized_PET_PE,82,Low,Very_Low,Yes
F04475,Onion,Vegetable,85.04,0.0,1.34,5.4,Low,111,18.5,65.52,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F04476,Fish,Seafood,71.72,5.68,19.28,6.07,Very_Low,1,1.0,93.62,Chilled,Normal,PA_PE_Vacuum,93,Low,Very_Low,Yes
F04477,Bread,Bakery,44.3,5.08,9.49,5.6,Very_Low,1,23.5,63.91,Ambient,Normal,LDPE_Bag,49,Medium,Medium,No
F04478,Cheese,Dairy,37.06,34.23,24.54,5.25,Very_Low,55,5.0,83.87,Chilled,Long_Distance,PA_PE_Vacuum,86,Low,Very_Low,Yes
F04479,Mango,Fresh Produce,80.0,1.75,0.28,4.01,High,28,10.2,74.86,Chilled,Normal,Breathable_PE,42,High,High,Yes
F04480,Milk Powder,Dairy,10.07,24.89,26.02,6.57,Very_Low,377,25.1,60.79,Ambient,Normal,Aluminum_Laminate,106,Very_Low,Very_Low,No
F04481,Wheat Flour,Grain,10.96,0.27,12.15,6.35,Very_Low,183,26.7,50.46,Ambient,Long_Distance,HDPE,82,Low,Low,No
F04482,Apple,Fresh Produce,87.58,0.0,0.27,3.4,High,71,4.8,95.25,Chilled,Refrigerated,Micro_Perforated_PE,40,High,High,Yes
F04483,Cheese,Dairy,36.46,32.44,25.68,5.39,Very_Low,74,3.9,86.12,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes
F04484,Carrot,Fresh Produce,82.37,1.1,1.34,5.97,High,29,5.4,81.39,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes
F04485,Yogurt,Dairy,85.21,3.88,2.83,4.48,Very_Low,27,4.7,87.09,Chilled,Refrigerated,PP_Cup_Foil_Lid,53,Medium,Low,Yes
F04486,Peanuts,Nuts,1.71,51.46,24.27,6.24,Very_Low,164,24.6,54.81,Ambient,Normal,Metallized_PET_PE,72,Very_Low,Very_Low,No
F04487,Peanuts,Nuts,7.93,50.01,25.47,6.59,Very_Low,201,26.3,57.77,Ambient,Normal,Metallized_PET_PE,84,Very_Low,Very_Low,No
F04488,Ground Coffee,Beverage,1.23,16.94,13.88,4.99,Very_Low,370,25.3,69.05,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F04489,Cheese,Dairy,37.89,34.16,25.23,5.12,Very_Low,50,2.9,85.67,Chilled,Refrigerated,PA_PE_Vacuum,92,Low,Very_Low,Yes
F04490,Fish,Seafood,76.46,5.05,20.59,6.26,Very_Low,5,2.4,89.68,Chilled,Long_Distance,PA_PE_Vacuum,84,Low,Very_Low,Yes
F04491,Frozen Peas,Frozen Vegetable,81.16,0.0,5.51,6.17,Low,349,-18.1,83.16,Frozen,Long_Distance,PE_Film,72,Medium,Low,Yes
F04492,Fresh Chicken,Meat,68.07,6.29,23.35,5.85,Very_Low,7,3.9,89.34,Chilled,Long_Distance,PA_PE_Vacuum,99,Low,Very_Low,Yes
F04493,Peanuts,Nuts,3.73,45.65,23.59,6.7,Very_Low,180,25.1,56.65,Ambient,Normal,Metallized_PET_PE,89,Very_Low,Very_Low,No
F04494,Potato Chips,Snacks,5.65,29.03,6.17,6.23,Very_Low,171,24.7,62.08,Ambient,Normal,Metallized_PET_PE,79,Low,Very_Low,Yes
F04495,Biscuits,Bakery,4.9,18.28,7.26,7.03,Very_Low,189,26.5,64.13,Ambient,Normal,BOPP_PE,62,Low,Low,No
F04496,Frozen Peas,Frozen Vegetable,76.18,0.33,5.24,6.28,Low,336,-18.7,90.41,Frozen,Long_Distance,PE_Film,79,Medium,Low,Yes
F04497,Fish,Seafood,74.98,4.57,18.53,6.3,Very_Low,20,1.8,86.05,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes
F04498,Apple,Fresh Produce,77.56,1.16,0.03,3.45,High,69,3.9,94.46,Chilled,Normal,Micro_Perforated_PE,49,High,High,Yes
F04499,Peanuts,Nuts,9.61,50.93,25.32,6.47,Very_Low,167,25.8,51.6,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F04500,Butter,Dairy,16.6,84.08,1.39,6.12,Very_Low,129,4.5,79.73,Chilled,Normal,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F04501,Potato Chips,Snacks,0.05,29.36,6.11,5.94,Very_Low,209,25.1,60.06,Ambient,Normal,Metallized_PET_PE,76,Low,Very_Low,Yes
F04502,Onion,Vegetable,89.83,0.0,0.94,5.35,Low,121,20.3,73.44,Ambient,Normal,Breathable_PP,38,High,Medium,Yes
F04503,Biscuits,Bakery,2.95,18.13,6.23,7.05,Very_Low,185,25.8,45.76,Ambient,Long_Distance,BOPP_PE,54,Low,Low,No
F04504,Wheat Flour,Grain,9.42,1.47,13.06,6.1,Very_Low,174,24.9,77.62,Ambient,Long_Distance,HDPE,79,Low,Low,No
F04505,Potato Chips,Snacks,3.08,31.38,5.67,6.27,Very_Low,158,26.4,68.54,Ambient,Long_Distance,Metallized_PET_PE,87,Low,Very_Low,Yes
F04506,Carrot,Fresh Produce,83.15,0.14,1.06,6.0,High,38,5.2,82.63,Chilled,Refrigerated,Micro_Perforated_PE,34,High,High,Yes
F04507,Rice,Grain,14.47,0.0,7.28,6.51,Very_Low,349,23.5,72.26,Ambient,Long_Distance,HDPE,74,Low,Low,No
F04508,Fresh Chicken,Meat,72.73,8.29,23.04,5.77,Very_Low,1,3.6,90.97,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes
F04509,Apple,Fresh Produce,86.64,0.84,0.78,3.35,High,57,5.0,94.12,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes
F04510,Potato Chips,Snacks,2.07,28.25,6.43,6.35,Very_Low,183,24.6,55.92,Ambient,Long_Distance,Metallized_PET_PE,87,Low,Very_Low,Yes
F04511,Onion,Vegetable,92.72,1.18,1.75,5.67,Low,115,19.9,61.16,Ambient,Long_Distance,Breathable_PP,55,High,Medium,Yes
F04512,Milk Powder,Dairy,3.36,27.3,25.66,6.75,Very_Low,360,24.7,63.1,Ambient,Long_Distance,Aluminum_Laminate,102,Very_Low,Very_Low,No
F04513,Onion,Vegetable,85.78,0.71,0.23,5.3,Low,109,21.9,58.5,Ambient,Long_Distance,Breathable_PP,55,High,Medium,Yes
F04514,Rice,Grain,12.98,0.0,6.47,6.61,Very_Low,364,25.1,56.48,Ambient,Long_Distance,HDPE,84,Low,Low,No
F04515,Biscuits,Bakery,5.18,17.36,7.72,6.86,Very_Low,172,25.8,61.84,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No
F04516,Biscuits,Bakery,3.37,19.77,7.1,7.16,Very_Low,176,26.0,62.93,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No
F04517,Onion,Vegetable,89.73,0.0,2.16,5.51,Low,116,20.6,57.99,Ambient,Long_Distance,Breathable_PP,47,High,Medium,Yes
F04518,Wheat Flour,Grain,11.69,2.25,12.33,5.99,Very_Low,163,24.7,69.5,Ambient,Long_Distance,HDPE,77,Low,Low,No
F04519,Carrot,Fresh Produce,90.86,0.13,1.92,6.25,High,34,4.2,70.53,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
F04520,Peanuts,Nuts,5.43,49.36,24.11,6.43,Very_Low,180,25.7,59.07,Ambient,Long_Distance,Metallized_PET_PE,75,Very_Low,Very_Low,No
F04521,Bread,Bakery,37.78,3.24,8.75,5.51,Very_Low,16,25.3,61.44,Ambient,Normal,LDPE_Bag,57,Medium,Medium,No
F04522,Apple,Fresh Produce,86.22,0.5,0.0,3.52,High,69,7.1,82.83,Chilled,Refrigerated,Micro_Perforated_PE,42,High,High,Yes
F04523,Frozen Peas,Frozen Vegetable,80.57,0.8,5.67,6.42,Low,382,-18.7,89.82,Frozen,Long_Distance,PE_Film,71,Medium,Low,Yes
F04524,Potato Chips,Snacks,1.97,28.38,5.42,6.15,Very_Low,196,25.2,64.2,Ambient,Normal,Metallized_PET_PE,88,Low,Very_Low,Yes
F04525,Yogurt,Dairy,84.08,2.97,3.82,4.23,Very_Low,32,4.2,83.71,Chilled,Normal,PP_Cup_Foil_Lid,48,Medium,Low,Yes
F04526,Coffee Powder,Beverage,2.87,15.38,13.21,5.1,Very_Low,375,24.3,51.22,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No
F04527,Milk Powder,Dairy,3.69,24.88,23.82,6.5,Very_Low,367,22.9,51.91,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No
F04528,Tomato,Fresh Produce,97.05,0.0,1.0,4.06,High,15,5.6,71.58,Chilled,Long_Distance,Micro_Perforated_PE,48,High,High,Yes
F04529,Carrot,Fresh Produce,87.18,0.0,1.6,6.02,High,29,5.0,95.36,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes
F04530,Fish,Seafood,73.56,6.53,20.2,6.52,Very_Low,11,3.3,90.6,Chilled,Refrigerated,PA_PE_Vacuum,84,Low,Very_Low,Yes
F04531,Yogurt,Dairy,87.44,2.61,3.65,4.24,Very_Low,40,3.5,93.72,Chilled,Long_Distance,PP_Cup_Foil_Lid,59,Medium,Low,Yes
F04532,Frozen Peas,Frozen Vegetable,79.8,1.81,4.99,6.27,Low,340,-20.4,91.34,Frozen,Long_Distance,PE_Film,80,Medium,Low,Yes
F04533,Onion,Vegetable,83.09,0.0,1.14,5.25,Low,126,20.6,59.59,Ambient,Long_Distance,Breathable_PP,56,High,Medium,Yes
F04534,Mango,Fresh Produce,79.01,0.0,0.54,4.09,High,27,8.5,82.09,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes
F04535,Biscuits,Bakery,7.3,18.03,7.65,7.06,Very_Low,187,26.3,46.59,Ambient,Normal,BOPP_PE,61,Low,Low,No
F04536,Milk Powder,Dairy,5.45,24.51,27.46,6.68,Very_Low,364,25.3,59.5,Ambient,Normal,Aluminum_Laminate,99,Very_Low,Very_Low,No
F04537,Mango,Fresh Produce,85.92,0.64,0.4,3.84,High,27,11.8,83.25,Chilled,Long_Distance,Breathable_PE,40,High,High,Yes
F04538,Bread,Bakery,38.52,3.68,9.38,5.46,Very_Low,2,25.8,52.09,Ambient,Normal,LDPE_Bag,47,Medium,Medium,No
F04539,Onion,Vegetable,90.0,1.56,1.54,5.5,Low,108,19.3,50.73,Ambient,Normal,Breathable_PP,57,High,Medium,Yes
F04540,Apple,Fresh Produce,91.29,0.0,0.0,3.62,High,60,4.6,76.36,Chilled,Long_Distance,Micro_Perforated_PE,49,High,High,Yes
F04541,Onion,Vegetable,86.39,0.24,1.0,5.7,Low,124,20.7,55.83,Ambient,Long_Distance,Breathable_PP,51,High,Medium,Yes
F04542,Coffee Powder,Beverage,4.64,16.15,14.15,4.94,Very_Low,353,23.6,57.51,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No
F04543,Carrot,Fresh Produce,87.34,0.98,0.76,5.99,High,20,5.2,95.52,Chilled,Refrigerated,Micro_Perforated_PE,41,High,High,Yes
F04544,Potato Chips,Snacks,2.1,31.12,5.75,6.15,Very_Low,178,26.1,58.34,Ambient,Normal,Metallized_PET_PE,77,Low,Very_Low,Yes
F04545,Carrot,Fresh Produce,88.08,0.0,0.69,6.15,High,33,5.8,93.55,Chilled,Long_Distance,Micro_Perforated_PE,45,High,High,Yes
F04546,Bread,Bakery,39.48,3.79,9.26,5.37,Very_Low,1,25.5,61.94,Ambient,Long_Distance,LDPE_Bag,56,Medium,Medium,No
F04547,Mango,Fresh Produce,81.92,0.0,0.71,4.0,High,19,11.1,92.79,Chilled,Refrigerated,Breathable_PE,36,High,High,Yes
F04548,Rice,Grain,10.94,2.8,7.12,6.4,Very_Low,342,25.4,51.76,Ambient,Normal,HDPE,83,Low,Low,No
F04549,Apple,Fresh Produce,87.6,0.64,0.36,3.38,High,61,5.5,76.14,Chilled,Long_Distance,Micro_Perforated_PE,35,High,High,Yes
F04550,Rice,Grain,17.06,1.31,6.61,6.4,Very_Low,380,25.8,61.55,Ambient,Long_Distance,HDPE,75,Low,Low,No
F04551,Wheat Flour,Grain,12.6,2.21,11.82,5.84,Very_Low,195,23.2,84.32,Ambient,Long_Distance,HDPE,70,Low,Low,No
F04552,Bread,Bakery,34.89,4.17,8.53,5.47,Very_Low,5,25.4,64.5,Ambient,Normal,LDPE_Bag,58,Medium,Medium,No
F04553,Potato Chips,Snacks,1.04,29.65,5.9,6.36,Very_Low,166,23.2,58.83,Ambient,Normal,Metallized_PET_PE,81,Low,Very_Low,Yes
F04554,Frozen Peas,Frozen Vegetable,81.4,0.0,5.7,6.14,Low,387,-20.5,75.14,Frozen,Long_Distance,PE_Film,68,Medium,Low,Yes
F04555,Fish,Seafood,73.37,4.61,19.3,6.2,Very_Low,1,1.3,79.13,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes
F04556,Peanuts,Nuts,7.29,47.79,24.68,6.72,Very_Low,199,24.2,61.68,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No
F04557,Coffee Powder,Beverage,3.27,16.15,13.87,5.25,Very_Low,362,23.8,61.04,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F04558,Onion,Vegetable,91.44,0.66,1.81,5.33,Low,120,19.9,62.96,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes
F04559,Wheat Flour,Grain,11.17,3.4,13.5,5.84,Very_Low,176,26.1,53.58,Ambient,Long_Distance,HDPE,77,Low,Low,No
F04560,Coffee Powder,Beverage,1.99,17.37,13.83,5.03,Very_Low,360,25.5,52.8,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No
F04561,Cheese,Dairy,38.85,32.44,24.07,5.25,Very_Low,69,3.9,93.55,Chilled,Normal,PA_PE_Vacuum,102,Low,Very_Low,Yes
F04562,Carrot,Fresh Produce,88.46,1.15,1.0,6.28,High,42,5.0,88.74,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes
F04563,Bread,Bakery,38.99,2.58,8.8,5.29,Very_Low,1,24.8,73.68,Ambient,Long_Distance,LDPE_Bag,58,Medium,Medium,No
F04564,Coffee Powder,Beverage,5.99,15.72,13.35,4.92,Very_Low,361,24.7,57.5,Ambient,Long_Distance,Metallized_PET_PE,86,Very_Low,Very_Low,No
F04565,Yogurt,Dairy,87.88,3.39,3.57,4.6,Very_Low,35,2.8,82.7,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes
F04566,Ground Coffee,Beverage,0.0,13.59,14.58,5.09,Very_Low,378,24.5,44.22,Ambient,Long_Distance,High_Barrier_Laminate,82,Very_Low,Very_Low,No
F04567,Potato Chips,Snacks,3.46,28.48,6.03,6.08,Very_Low,188,24.9,76.65,Ambient,Normal,Metallized_PET_PE,84,Low,Very_Low,Yes
F04568,Tomato,Fresh Produce,95.7,0.66,0.26,4.17,High,32,6.1,85.35,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes
F04569,Onion,Vegetable,91.92,0.24,1.52,5.67,Low,116,20.8,64.72,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes
F04570,Potato Chips,Snacks,0.0,29.31,5.9,6.31,Very_Low,188,25.1,51.87,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes
F04571,Potato Chips,Snacks,2.67,28.81,5.1,6.11,Very_Low,171,25.3,66.08,Ambient,Normal,Metallized_PET_PE,73,Low,Very_Low,Yes
F04572,Biscuits,Bakery,4.36,15.94,8.03,7.19,Very_Low,160,24.3,40.92,Ambient,Normal,BOPP_PE,56,Low,Low,No
F04573,Fish,Seafood,71.6,3.8,19.96,6.48,Very_Low,10,3.8,89.72,Chilled,Refrigerated,PA_PE_Vacuum,85,Low,Very_Low,Yes
F04574,Fresh Chicken,Meat,75.47,7.4,23.35,5.75,Very_Low,12,3.4,93.72,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes
F04575,Fish,Seafood,74.35,6.3,19.7,6.16,Very_Low,5,1.1,85.76,Chilled,Normal,PA_PE_Vacuum,90,Low,Very_Low,Yes
F04576,Bread,Bakery,40.87,5.26,8.88,5.45,Very_Low,1,25.3,41.14,Ambient,Long_Distance,LDPE_Bag,44,Medium,Medium,No
F04577,Peanuts,Nuts,4.48,52.23,25.41,6.42,Very_Low,166,25.4,58.46,Ambient,Normal,Metallized_PET_PE,79,Very_Low,Very_Low,No
F04578,Mango,Fresh Produce,83.57,0.77,1.38,4.25,High,26,8.7,78.11,Chilled,Normal,Breathable_PE,39,High,High,Yes
F04579,Apple,Fresh Produce,84.6,0.51,0.0,3.47,High,54,4.9,83.84,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes
F04580,Milk Powder,Dairy,4.06,25.73,26.75,6.53,Very_Low,398,25.9,55.25,Ambient,Long_Distance,Aluminum_Laminate,94,Very_Low,Very_Low,No
F04581,Apple,Fresh Produce,89.5,0.66,0.0,3.6,High,63,5.3,95.38,Chilled,Normal,Micro_Perforated_PE,44,High,High,Yes
F04582,Milk Powder,Dairy,0.0,24.31,25.79,6.55,Very_Low,359,24.0,61.75,Ambient,Long_Distance,Aluminum_Laminate,99,Very_Low,Very_Low,No
F04583,Fish,Seafood,74.15,7.03,19.73,6.09,Very_Low,3,1.3,81.56,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes
F04584,Bread,Bakery,39.26,1.99,9.71,5.51,Very_Low,6,24.3,64.03,Ambient,Normal,LDPE_Bag,53,Medium,Medium,No
F04585,Carrot,Fresh Produce,89.89,1.37,0.22,6.09,High,36,5.3,76.69,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes
F04586,Fresh Chicken,Meat,73.45,7.94,21.43,5.79,Very_Low,7,3.5,79.63,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes
F04587,Milk Powder,Dairy,3.49,24.52,26.34,6.45,Very_Low,386,26.3,55.22,Ambient,Long_Distance,Aluminum_Laminate,92,Very_Low,Very_Low,No
F04588,Peanuts,Nuts,8.91,47.98,25.2,6.51,Very_Low,186,24.1,64.57,Ambient,Long_Distance,Metallized_PET_PE,70,Very_Low,Very_Low,No
F04589,Ground Coffee,Beverage,0.0,15.22,13.7,5.01,Very_Low,349,25.0,60.66,Ambient,Long_Distance,High_Barrier_Laminate,98,Very_Low,Very_Low,No
F04590,Wheat Flour,Grain,11.21,0.92,13.2,6.09,Very_Low,172,24.5,70.68,Ambient,Normal,HDPE,78,Low,Low,No
F04591,Fresh Chicken,Meat,70.36,6.33,23.61,6.03,Very_Low,2,3.8,84.51,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes
F04592,Wheat Flour,Grain,12.96,0.0,12.69,6.01,Very_Low,177,26.6,61.81,Ambient,Normal,HDPE,83,Low,Low,No
F04593,Bread,Bakery,37.72,3.52,8.53,5.29,Very_Low,6,26.2,52.8,Ambient,Normal,LDPE_Bag,55,Medium,Medium,No
F04594,Apple,Fresh Produce,82.66,0.0,0.14,3.29,High,66,4.3,78.22,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes
F04595,Fresh Chicken,Meat,74.66,6.96,21.94,5.86,Very_Low,13,4.6,84.43,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes
F04596,Carrot,Fresh Produce,88.29,0.37,0.61,6.12,High,33,5.3,95.68,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes
F04597,Cheese,Dairy,35.48,32.97,25.04,5.31,Very_Low,54,4.5,95.0,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes
F04598,Potato Chips,Snacks,2.0,30.29,6.19,6.08,Very_Low,186,26.8,64.49,Ambient,Normal,Metallized_PET_PE,85,Low,Very_Low,Yes
F04599,Carrot,Fresh Produce,86.98,1.57,1.01,6.14,High,37,5.5,83.58,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes
F04600,Mango,Fresh Produce,86.95,0.93,0.3,4.01,High,20,10.3,94.93,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes
F04601,Butter,Dairy,16.85,80.04,1.22,6.17,Very_Low,127,4.2,95.47,Chilled,Refrigerated,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F04602,Mango,Fresh Produce,82.72,0.0,0.8,3.75,High,18,9.7,84.31,Chilled,Normal,Breathable_PE,43,High,High,Yes
F04603,Tomato,Fresh Produce,91.93,1.7,1.45,4.18,High,3,3.8,74.15,Chilled,Refrigerated,Micro_Perforated_PE,41,High,High,Yes
F04604,Milk Powder,Dairy,5.92,25.62,24.42,6.36,Very_Low,382,25.4,56.09,Ambient,Long_Distance,Aluminum_Laminate,88,Very_Low,Very_Low,No
F04605,Frozen Peas,Frozen Vegetable,78.5,2.95,5.27,6.28,Low,375,-19.5,87.31,Frozen,Long_Distance,PE_Film,74,Medium,Low,Yes
F04606,Onion,Vegetable,86.85,0.0,1.43,5.74,Low,100,20.6,64.84,Ambient,Long_Distance,Breathable_PP,48,High,Medium,Yes
F04607,Potato Chips,Snacks,3.79,31.36,5.98,6.12,Very_Low,181,24.3,48.86,Ambient,Long_Distance,Metallized_PET_PE,82,Low,Very_Low,Yes
F04608,Ground Coffee,Beverage,2.18,16.54,14.33,4.89,Very_Low,376,25.2,46.25,Ambient,Long_Distance,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F04609,Cheese,Dairy,40.41,32.86,24.85,5.1,Very_Low,60,4.4,85.59,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F04610,Fresh Chicken,Meat,70.56,7.97,22.49,5.69,Very_Low,10,2.9,94.31,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes
F04611,Biscuits,Bakery,7.22,18.25,6.18,6.82,Very_Low,193,25.2,50.03,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No
F04612,Biscuits,Bakery,5.9,18.82,6.86,6.97,Very_Low,164,23.4,57.55,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No
F04613,Wheat Flour,Grain,10.35,2.18,12.58,6.11,Very_Low,198,25.9,64.01,Ambient,Long_Distance,HDPE,78,Low,Low,No
F04614,Rice,Grain,9.07,1.89,6.71,6.45,Very_Low,390,25.7,61.13,Ambient,Long_Distance,HDPE,88,Low,Low,No
F04615,Carrot,Fresh Produce,94.06,0.0,1.13,6.06,High,19,5.4,79.57,Chilled,Normal,Micro_Perforated_PE,34,High,High,Yes
F04616,Ground Coffee,Beverage,2.68,17.04,13.46,5.14,Very_Low,363,24.9,46.4,Ambient,Long_Distance,High_Barrier_Laminate,92,Very_Low,Very_Low,No
F04617,Peanuts,Nuts,4.83,45.68,25.84,6.47,Very_Low,185,23.8,64.25,Ambient,Long_Distance,Metallized_PET_PE,69,Very_Low,Very_Low,No
F04618,Fresh Chicken,Meat,75.41,9.39,22.57,5.75,Very_Low,1,3.6,81.95,Chilled,Normal,PA_PE_Vacuum,83,Low,Very_Low,Yes
F04619,Carrot,Fresh Produce,87.85,1.48,1.3,6.14,High,37,4.5,82.94,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F04620,Tomato,Fresh Produce,97.85,0.0,0.83,4.24,High,9,5.4,90.05,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F04621,Biscuits,Bakery,3.55,16.93,7.52,6.9,Very_Low,192,26.4,62.1,Ambient,Long_Distance,BOPP_PE,63,Low,Low,No
F04622,Peanuts,Nuts,9.79,47.71,23.66,6.48,Very_Low,175,24.6,58.82,Ambient,Long_Distance,Metallized_PET_PE,83,Very_Low,Very_Low,No
